codigo_municipio,municipio,cluster_final,total_delitos_tasa,HURTOS_tasa,LESIONES_tasa,VIOLENCIA INTRAFAMILIAR_tasa,HOMICIDIOS_tasa,AMENAZAS_tasa,log_densidad,log_area,centros_por_km2,proporcion_menores,proporcion_adultos,proporcion_adolescentes
68502,ONZAGA,0,5435.787415585106,749.7637814600147,1571.6202342142615,1528.3646314377222,259.53361665923586,648.8340416480896,3.1305920340797213,6.194871480296799,0.008176139606789196,0.18123444617717294,0.7572671418348506,0.06149841198797653
68522,PALMAR,3,2612.59019656631,156.30881517918093,848.5335681155536,625.2352607167237,66.98949221964897,446.5966147976598,5.75481800027821,3.0298651468082727,0.050775747581765174,0.16434386971058348,0.7768082559181475,0.058847874371269
68524,PALMAS DEL SOCORRO,0,10237.920980959123,1462.5601401370175,3808.175459224687,2455.9972164565015,275.9547434220788,1214.2008710571467,4.393755178143354,4.086667161598233,0.01708201012854093,0.17594196261294617,0.76591864810998,0.05813938927707393
68533,PÁRAMO,0,7389.784920975503,1073.46349378381,4231.624207379657,855.659306639269,248.91907102233276,311.14883877791596,4.679465939387612,4.303809910692476,0.01370217413801233,0.20440098131487436,0.7336263793987958,0.06197263928632982
68547,PIEDECUESTA,2,14171.538856428315,4274.965754782159,5527.675199527665,2609.8815466184114,253.1534553772862,762.4089088733579,6.30773892350698,6.185328214280817,0.014445728463539085,0.17043262539394363,0.7684361939208256,0.061131180685230845
68549,PINCHOTE,0,8425.58181503677,1434.1415855381738,4059.1328804964382,1242.0690517607397,448.16924548067925,589.0224369174641,5.156399694857519,4.0348673274372135,0.01800652659606885,0.16648031400359756,0.7745265118964564,0.05899317409994594
68572,PUENTE NACIONAL,2,12452.129002994674,2761.699078918206,4950.49249784806,1557.1282040709032,225.24496033730045,2012.5147543180542,4.681115134958528,5.532118120581036,0.027813256429044423,0.15873509559458368,0.7835925868137062,0.05767231759171014
68573,PUERTO PARRA,1,11150.534757378891,1336.9727645470612,3083.2229059962838,2019.1017260506635,645.7487502234104,2073.6720429709517,2.964384157934085,6.637709568484775,0.006558713730710747,0.2439703526131578,0.6878113853136032,0.06821826207323893
68575,PUERTO WILCHES,1,8962.854652681333,1323.2239921724718,2393.6286083366435,1912.456247546654,521.9496795010058,1951.1947003221192,3.7559518751715695,7.319193344213389,0.011936448389604682,0.2228991624341267,0.7102383134702668,0.06686252409560653
68615,RIONEGRO,1,8498.431866788684,1395.6655262139325,3613.602525039919,1093.108663887835,446.51536940061123,990.6297266483507,3.8979713618457135,7.064273630792061,0.012837715102874162,0.19246616673976283,0.7449654629782362,0.06256837028200098
68655,SABANA DE TORRES,1,20609.767902855,3470.1536951558232,8121.10428417972,2800.5723976918093,897.4056393397365,3411.8084368705768,3.3513305881853293,7.2469879937608965,0.005702595359176502,0.21221002786803705,0.7230189682916282,0.06477100384033482
68669,SAN ANDRÉS,0,3837.1051459674572,370.11447274095553,1571.0981700024236,891.2960772129132,188.83391466375284,355.0077595678553,4.187644121726564,5.643886865896205,0.01065496589626255,0.1620350915056086,0.7812199684716409,0.05674494002275056
